SyncFrame,Camera,Part,X,Y
16152,oppo1,左手首,942.5,489.0
16152,pixel,左手首,803.5,406.5
16152,oppo1,左肘,1010.0,436.5
16152,pixel,左肘,828.5,357.0
16152,oppo1,左肩,968.5,378.0
16152,pixel,左肩,791.0,297.5
16152,oppo,左腰,872.5,575.0
16152,oppo1,左腰,976.5,525.0
16152,pixel,左腰,855.5,438.0
16152,oppo1,左膝,916.0,714.5
16152,pixel,左膝,853.0,628.5
16152,oppo1,左足首,988.5,721.5
16152,pixel,左足首,960.0,638.0
16153,oppo,右手首,835.0,554.0
16153,oppo1,右手首,827.0,492.0
16153,oppo2,右手首,1256.0,379.0
16153,oppo,右肘,772.0,512.5
16153,oppo2,右肘,1253.0,337.0
16153,oppo,右肩,819.0,454.0
16153,oppo2,右肩,1267.0,263.5
16153,oppo1,右腰,884.5,514.0
16153,oppo2,右腰,1200.5,400.5
16153,oppo,右膝,854.0,743.5
16153,oppo2,右膝,1182.5,583.5
16153,oppo,右足首,812.5,820.5
16153,oppo2,右足首,1134.0,689.5
16153,oppo1,左手首,940.5,486.0
16153,pixel,左手首,798.5,407.5
16153,oppo1,左肘,1005.0,433.5
16153,pixel,左肘,824.5,355.0
16153,oppo1,左肩,964.5,377.0
16153,pixel,左肩,785.0,297.5
16153,oppo,左腰,878.5,574.0
16153,oppo1,左腰,970.5,523.0
16153,pixel,左腰,847.5,437.0
16153,oppo1,左膝,904.0,711.5
16153,pixel,左膝,841.0,624.5
16153,oppo1,左足首,977.5,723.5
16153,pixel,左足首,947.0,639.0
16154,oppo,右手首,844.0,550.0
16154,oppo1,右手首,820.0,488.0
16154,oppo2,右手首,1262.0,375.0
16154,oppo,右肘,779.0,512.5
16154,oppo2,右肘,1259.0,336.0
16154,oppo,右肩,826.0,453.0
16154,oppo2,右肩,1273.0,263.5
16154,oppo1,右腰,877.5,514.0
16154,oppo2,右腰,1205.5,399.5
16154,oppo,右膝,854.0,744.5
16154,oppo2,右膝,1184.5,585.5
16154,oppo,右足首,812.5,820.5
16154,oppo2,右足首,1134.0,689.5
16154,oppo1,左手首,938.5,483.0
16154,pixel,左手首,792.5,406.5
16154,oppo1,左肘,1002.0,430.5
16154,pixel,左肘,819.5,354.0
16154,oppo1,左肩,963.5,375.0
16154,pixel,左肩,780.0,296.5
16154,oppo,左腰,883.5,573.0
16154,oppo1,左腰,963.5,521.0
16154,oppo2,左腰,1101.5,386.5
16154,pixel,左腰,842.5,437.0
16154,oppo1,左膝,892.0,707.5
16154,pixel,左膝,829.0,620.5
16154,oppo1,左足首,967.5,727.5
16154,pixel,左足首,934.0,640.0
16155,oppo,右手首,853.0,546.0
16155,oppo1,右手首,813.0,483.0
16155,oppo,右肘,786.0,510.5
16155,oppo2,右肘,1266.0,335.0
16155,oppo,右肩,834.0,450.0
16155,oppo2,右肩,1278.0,260.5
16155,oppo1,右腰,871.5,513.0
16155,oppo2,右腰,1211.5,397.5
16155,oppo,右膝,855.0,746.5
16155,oppo2,右膝,1184.5,585.5
16155,oppo,右足首,812.5,819.5
16155,oppo2,右足首,1134.0,688.5
16155,oppo1,左手首,934.5,480.0
16155,pixel,左手首,787.5,405.5
16155,oppo1,左肘,997.0,428.5
16155,pixel,左肘,814.5,352.0
16155,oppo1,左肩,955.0,368.0
16155,pixel,左肩,774.0,295.5
16155,oppo1,左腰,958.5,519.0
16155,oppo2,左腰,1106.5,384.5
16155,pixel,左腰,835.5,436.0
16155,oppo1,左膝,881.0,701.5
16155,pixel,左膝,817.0,615.5
16155,oppo1,左足首,956.0,731.0
16155,pixel,左足首,916.0,639.5
16156,oppo,右手首,862.0,541.0
16156,oppo1,右手首,805.0,478.0
16156,oppo,右肘,793.0,508.5
16156,oppo2,右肘,1273.0,332.0
16156,oppo,右肩,841.0,448.0
16156,oppo2,右肩,1284.0,258.5
16156,oppo1,右腰,865.5,511.0
16156,oppo2,右腰,1216.5,395.5
16156,oppo,右膝,856.0,745.5
16156,oppo2,右膝,1185.5,586.5
16156,oppo,右足首,813.5,818.5
16156,oppo2,右足首,1135.0,686.5
16156,oppo1,左手首,931.5,476.0
16156,pixel,左手首,780.5,404.5
16156,oppo1,左肘,992.0,424.5
16156,pixel,左肘,810.5,349.0
16156,oppo1,左肩,951.0,364.0
16156,pixel,左肩,769.0,293.5
16156,oppo1,左腰,952.5,517.0
16156,oppo2,左腰,1112.5,382.5
16156,pixel,左腰,827.5,435.0
16156,oppo1,左膝,870.0,697.5
16156,pixel,左膝,806.0,610.5
16156,oppo1,左足首,945.0,734.0
16156,pixel,左足首,903.0,641.0
16157,oppo,右手首,871.0,537.0
16157,oppo1,右手首,798.0,472.0
16157,oppo,右肘,801.0,507.5
16157,oppo2,右肘,1279.0,330.0
16157,oppo,右肩,850.0,445.0
16157,oppo2,右肩,1288.0,258.5
16157,oppo1,右腰,858.5,509.0
16157,oppo2,右腰,1221.5,394.5
16157,oppo,右膝,858.0,746.5
16157,oppo2,右膝,1186.5,586.5
16157,oppo,右足首,814.5,817.5
16157,oppo2,右足首,1136.0,685.5
16157,oppo1,左手首,927.5,472.0
16157,pixel,左手首,773.5,400.5
16157,oppo1,左肘,989.0,420.5
16157,pixel,左肘,804.5,347.0
16157,oppo1,左肩,947.0,361.0
16157,pixel,左肩,764.0,291.5
16157,oppo1,左腰,945.5,514.0
16157,oppo2,左腰,1118.5,378.5
16157,pixel,左腰,822.5,433.0
16157,oppo1,左膝,856.5,690.0
16157,pixel,左膝,796.0,604.5
16157,oppo1,左足首,934.0,738.0
16157,pixel,左足首,889.0,637.0
16158,oppo,右手首,880.0,532.0
16158,oppo1,右手首,791.0,467.0
16158,oppo,右肘,809.0,503.5
16158,oppo2,右肘,1286.0,326.0
16158,oppo,右肩,858.0,442.0
16158,oppo2,右肩,1291.0,257.5
16158,oppo1,右腰,852.5,507.0
16158,oppo2,右腰,1228.5,390.5
16158,oppo,右膝,859.0,744.5
16158,oppo2,右膝,1188.5,584.5
16158,oppo,右足首,814.5,816.5
16158,oppo2,右足首,1138.0,683.5
16158,oppo1,左手首,923.5,468.0
16158,pixel,左手首,768.0,398.0
16158,oppo1,左肘,987.0,420.5
16158,pixel,左肘,800.5,344.0
16158,oppo1,左肩,943.0,356.0
16158,pixel,左肩,759.0,289.5
16158,oppo1,左腰,939.5,511.0
16158,oppo2,左腰,1124.5,375.5
16158,pixel,左腰,814.5,430.0
16158,oppo1,左膝,846.5,685.0
16158,pixel,左膝,785.0,598.5
16158,oppo1,左足首,923.0,742.0
16158,pixel,左足首,874.5,640.5
16159,oppo,右手首,888.0,526.0
16159,oppo1,右手首,784.0,461.0
16159,oppo,右肘,817.0,501.5
16159,oppo2,右肘,1292.0,322.0
16159,oppo,右肩,865.0,439.0
16159,oppo2,右肩,1297.0,251.5
16159,oppo1,右腰,845.5,505.0
16159,oppo2,右腰,1233.5,389.5
16159,oppo,右膝,861.0,743.5
16159,oppo2,右膝,1190.5,582.5
16159,oppo,右足首,815.5,814.5
16159,oppo2,右足首,1140.0,680.5
16159,oppo1,左手首,918.5,463.0
16159,pixel,左手首,761.5,394.5
16159,oppo1,左肘,982.0,416.5
16159,pixel,左肘,794.5,341.0
16159,oppo1,左肩,939.0,352.0
16159,pixel,左肩,753.0,286.5
16159,oppo1,左腰,933.5,508.0
16159,oppo2,左腰,1129.5,372.5
16159,pixel,左腰,807.5,428.0
16159,oppo1,左膝,835.5,680.0
16159,pixel,左膝,775.0,593.5
16159,oppo1,左足首,911.0,746.0
16159,pixel,左足首,862.5,641.5
16160,oppo,右手首,896.0,522.0
16160,oppo1,右手首,777.0,454.0
16160,oppo,右肘,824.0,496.5
16160,oppo2,右肘,1298.0,319.0
16160,oppo,右肩,872.0,435.0
16160,oppo2,右肩,1300.0,247.5
16160,oppo1,右腰,839.5,503.0
16160,oppo2,右腰,1239.5,385.5
16160,oppo,右膝,863.0,742.5
16160,oppo2,右膝,1193.5,579.5
16160,oppo,右足首,816.5,811.5
16160,oppo2,右足首,1143.0,676.5
16160,oppo1,左手首,913.5,458.0
16160,pixel,左手首,755.5,390.5
16160,oppo1,左肘,977.0,413.5
16160,pixel,左肘,790.5,338.0
16160,oppo1,左肩,934.5,347.5
16160,pixel,左肩,748.0,283.5
16160,oppo1,左腰,926.5,504.0
16160,oppo2,左腰,1134.5,368.5
16160,pixel,左腰,801.5,426.0
16160,oppo1,左膝,826.5,675.0
16160,pixel,左膝,766.0,587.5
16160,oppo1,左足首,899.0,749.0
16160,pixel,左足首,849.5,642.5
16161,oppo,右手首,905.0,517.0
16161,oppo1,右手首,770.0,449.0
16161,oppo,右肘,832.0,494.5
16161,oppo2,右肘,1304.0,315.0
16161,oppo,右肩,879.0,432.0
16161,oppo2,右肩,1305.0,242.5
16161,oppo1,右腰,831.5,501.0
16161,oppo2,右腰,1243.5,383.5
16161,oppo,右膝,865.0,739.5
16161,oppo2,右膝,1195.5,577.5
16161,oppo,右足首,816.5,809.5
16161,oppo2,右足首,1146.0,673.5
16161,oppo1,左手首,907.5,454.0
16161,pixel,左手首,749.5,387.5
16161,oppo1,左肘,971.0,408.5
16161,pixel,左肘,784.5,335.0
16161,oppo1,左肩,928.5,344.0
16161,pixel,左肩,743.0,280.5
16161,oppo1,左腰,920.5,500.0
16161,oppo2,左腰,1140.5,364.5
16161,pixel,左腰,794.5,423.0
16161,oppo1,左膝,815.5,671.0
16161,pixel,左膝,757.0,581.5
16161,oppo1,左足首,886.0,754.0
16161,pixel,左足首,836.5,643.5
16162,oppo,右手首,913.0,512.0
16162,oppo1,右手首,762.0,444.0
16162,oppo,右肘,839.0,490.5
16162,oppo2,右肘,1310.0,310.0
16162,oppo,右肩,887.0,428.0
16162,oppo2,右肩,1309.5,237.5
16162,oppo,右腰,866.0,560.0
16162,oppo1,右腰,825.5,498.0
16162,oppo2,右腰,1250.5,380.5
16162,oppo,右膝,867.0,738.5
16162,oppo2,右膝,1200.5,573.5
16162,oppo,右足首,818.5,807.5
16162,oppo2,右足首,1149.0,669.5
16162,oppo1,左手首,902.5,450.0
16162,pixel,左手首,742.5,383.5
16162,oppo1,左肘,967.0,406.5
16162,pixel,左肘,779.5,332.0
16162,oppo1,左肩,923.5,339.0
16162,pixel,左肩,737.0,278.5
16162,oppo1,左腰,914.5,497.0
16162,oppo2,左腰,1146.5,362.5
16162,pixel,左腰,787.5,420.0
16162,oppo1,左膝,807.5,667.0
16162,pixel,左膝,749.0,576.5
16162,oppo1,左足首,873.0,758.0
16162,pixel,左足首,824.5,644.5
16163,oppo,右手首,921.0,508.0
16163,oppo1,右手首,755.0,439.0
16163,oppo,右肘,846.0,486.5
16163,oppo2,右肘,1315.0,307.0
16163,oppo,右肩,894.0,424.0
16163,oppo2,右肩,1317.0,232.5
16163,oppo,右腰,873.0,558.0
16163,oppo1,右腰,817.5,496.0
16163,oppo2,右腰,1255.5,377.5
16163,oppo,右膝,868.0,736.5
16163,oppo2,右膝,1202.5,570.5
16163,oppo,右足首,819.5,805.5
16163,oppo2,右足首,1153.0,666.5
16163,oppo1,左手首,897.5,445.0
16163,pixel,左手首,737.5,380.5
16163,oppo1,左肘,962.0,402.5
16163,pixel,左肘,774.5,330.0
16163,oppo1,左肩,919.0,334.0
16163,pixel,左肩,732.0,274.5
16163,oppo1,左腰,907.5,493.0
16163,oppo2,左腰,1151.5,358.5
16163,pixel,左腰,780.5,417.0
16163,oppo1,左膝,798.5,663.0
16163,pixel,左膝,741.0,570.5
16163,oppo1,左足首,863.0,756.0
16163,pixel,左足首,809.5,646.0
16164,oppo,右手首,930.0,504.0
16164,oppo1,右手首,748.0,435.0
16164,oppo,右肘,854.0,483.5
16164,oppo2,右肘,1320.0,303.0
16164,oppo,右肩,902.0,420.0
16164,oppo2,右肩,1320.0,229.5
16164,oppo,右腰,880.0,557.0
16164,oppo1,右腰,811.5,493.0
16164,oppo2,右腰,1261.5,374.5
16164,oppo,右膝,869.0,733.5
16164,oppo2,右膝,1206.5,567.5
16164,oppo,右足首,821.5,803.5
16164,oppo2,右足首,1157.0,663.5
16164,oppo1,左手首,890.5,441.0
16164,pixel,左手首,730.5,377.5
16164,oppo1,左肘,956.0,398.5
16164,pixel,左肘,768.5,327.0
16164,oppo1,左肩,914.5,331.0
16164,pixel,左肩,726.0,271.5
16164,oppo1,左腰,900.5,489.0
16164,oppo2,左腰,1157.5,354.5
16164,pixel,左腰,774.5,415.0
16164,oppo1,左膝,790.5,661.0
16164,pixel,左膝,734.0,566.5
16164,oppo1,左足首,850.0,760.0
16164,pixel,左足首,797.5,647.0
16165,oppo,右手首,937.0,501.0
16165,oppo1,右手首,741.0,430.0
16165,oppo,右肘,860.0,481.5
16165,oppo2,右肘,1326.0,299.0
16165,oppo,右肩,910.0,417.0
16165,oppo2,右肩,1328.0,229.5
16165,oppo,右腰,886.0,555.0
16165,oppo1,右腰,803.5,491.0
16165,oppo2,右腰,1265.5,372.5
16165,oppo,右膝,871.0,731.5
16165,oppo2,右膝,1209.5,564.5
16165,oppo,右足首,823.5,802.5
16165,oppo2,右足首,1162.0,660.5
16165,oppo1,左手首,884.5,436.0
16165,pixel,左手首,724.5,373.5
16165,oppo1,左肘,951.0,395.5
16165,pixel,左肘,762.5,324.0
16165,oppo1,左肩,907.5,327.0
16165,pixel,左肩,720.0,269.5
16165,oppo1,左腰,893.5,486.0
16165,oppo2,左腰,1163.5,351.5
16165,pixel,左腰,766.5,412.0
16165,oppo1,左膝,782.5,658.0
16165,pixel,左膝,727.0,562.5
16165,oppo1,左足首,837.0,764.0
16165,pixel,左足首,784.5,648.0
16166,oppo,右手首,945.0,498.0
16166,oppo1,右手首,733.0,426.0
16166,oppo,右肘,868.0,477.5
16166,oppo2,右肘,1332.0,297.0
16166,oppo,右肩,918.0,413.0
16166,oppo2,右肩,1332.0,226.5
16166,oppo,右腰,893.0,554.0
16166,oppo1,右腰,796.5,489.0
16166,oppo2,右腰,1270.5,370.5
16166,oppo,右膝,873.0,728.5
16166,oppo2,右膝,1213.5,560.5
16166,oppo,右足首,825.5,799.5
16166,oppo2,右足首,1167.0,656.5
16166,oppo1,左手首,878.5,432.0
16166,pixel,左手首,717.5,371.5
16166,oppo1,左肘,945.0,392.5
16166,pixel,左肘,757.5,322.0
16166,oppo1,左肩,903.0,323.0
16166,pixel,左肩,714.0,267.5
16166,oppo1,左腰,886.5,483.0
16166,oppo2,左腰,1168.5,349.5
16166,pixel,左腰,760.5,409.0
16166,oppo1,左膝,775.5,656.0
16166,pixel,左膝,720.0,557.5
16166,oppo1,左足首,824.0,769.0
16166,pixel,左足首,772.5,650.0
16167,oppo,右手首,952.0,495.0
16167,oppo1,右手首,726.0,422.0
16167,oppo,右肘,875.0,475.5
16167,oppo2,右肘,1337.0,295.0
16167,oppo,右肩,926.0,411.0
16167,oppo2,右肩,1334.0,221.5
16167,oppo,右腰,900.0,553.0
16167,oppo1,右腰,790.5,489.0
16167,oppo2,右腰,1276.5,367.5
16167,oppo,右膝,874.0,727.5
16167,oppo2,右膝,1216.5,558.5
16167,oppo,右足首,827.5,797.5
16167,oppo2,右足首,1171.0,652.5
16167,oppo1,左手首,872.5,429.0
16167,pixel,左手首,711.0,367.0
16167,oppo1,左肘,938.0,390.5
16167,pixel,左肘,751.5,320.0
16167,oppo1,左肩,898.5,320.0
16167,pixel,左肩,708.0,264.5
16167,oppo1,左腰,878.5,480.0
16167,oppo2,左腰,1174.5,346.5
16167,pixel,左腰,752.5,407.0
16167,oppo1,左膝,768.5,654.0
16167,pixel,左膝,714.0,554.5
16167,oppo1,左足首,811.0,773.0
16167,pixel,左足首,761.5,651.0
16168,oppo,右手首,959.0,493.0
16168,oppo1,右手首,718.0,419.0
16168,oppo,右肘,882.0,473.5
16168,oppo2,右肘,1343.0,293.0
16168,oppo,右肩,934.0,408.0
16168,oppo2,右肩,1338.0,220.5
16168,oppo,右腰,906.5,552.5
16168,oppo1,右腰,782.5,487.0
16168,oppo2,右腰,1281.5,367.5
16168,oppo,右膝,876.0,724.5
16168,oppo2,右膝,1219.5,555.5
16168,oppo,右足首,829.5,795.5
16168,oppo2,右足首,1174.0,648.5
16168,oppo1,左手首,866.5,426.0
16168,pixel,左手首,704.5,365.5
16168,oppo1,左肘,934.0,387.5
16168,pixel,左肘,746.5,318.0
16168,oppo1,左肩,891.5,316.0
16168,pixel,左肩,703.0,262.5
16168,oppo1,左腰,870.5,477.0
16168,oppo2,左腰,1180.5,345.5
16168,pixel,左腰,746.5,404.0
16168,oppo1,左膝,762.5,654.0
16168,pixel,左膝,707.0,552.5
16168,oppo1,左足首,797.0,778.0
16168,pixel,左足首,750.0,648.5
16169,oppo,右手首,967.0,492.0
16169,oppo1,右手首,711.0,417.0
16169,oppo,右肘,889.0,472.5
16169,oppo2,右肘,1348.0,291.0
16169,oppo,右肩,940.0,405.0
16169,oppo2,右肩,1342.0,219.5
16169,oppo,右腰,913.0,551.0
16169,oppo1,右腰,774.5,484.0
16169,oppo2,右腰,1287.5,364.5
16169,oppo,右膝,879.0,722.5
16169,oppo2,右膝,1223.5,552.5
16169,oppo,右足首,831.5,791.5
16169,oppo2,右足首,1177.0,643.5
16169,oppo1,左手首,859.5,423.0
16169,pixel,左手首,699.5,363.5
16169,oppo1,左肘,926.0,383.5
16169,pixel,左肘,740.5,316.0
16169,oppo1,左肩,885.5,313.0
16169,pixel,左肩,697.0,260.5
16169,oppo1,左腰,863.5,475.0
16169,oppo2,左腰,1185.5,342.5
16169,pixel,左腰,738.5,402.0
16169,oppo1,左膝,756.5,655.0
16169,pixel,左膝,700.0,551.5
16169,oppo1,左足首,784.0,781.0
16169,pixel,左足首,738.0,649.5
16170,oppo,右手首,974.0,490.0
16170,oppo1,右手首,703.0,415.0
16170,oppo,右肘,896.0,469.5
16170,oppo2,右肘,1353.0,289.0
16170,oppo,右肩,948.0,404.0
16170,oppo2,右肩,1345.0,219.5
16170,oppo,右腰,919.0,550.0
16170,oppo1,右腰,766.5,483.0
16170,oppo2,右腰,1292.5,364.5
16170,oppo,右膝,883.0,720.5
16170,oppo2,右膝,1227.5,549.5
16170,oppo,右足首,834.5,789.5
16170,oppo2,右足首,1179.0,640.5
16170,oppo1,左手首,853.5,421.0
16170,pixel,左手首,692.5,361.5
16170,oppo1,左肘,922.0,383.5
16170,pixel,左肘,734.5,315.0
16170,oppo1,左肩,879.5,311.0
16170,pixel,左肩,692.0,259.5
16170,oppo1,左腰,854.5,474.0
16170,oppo2,左腰,1192.5,342.5
16170,pixel,左腰,732.5,401.0
16170,oppo1,左膝,750.5,655.0
16170,pixel,左膝,694.0,550.5
16170,oppo1,左足首,769.0,786.0
16170,pixel,左足首,727.0,650.5
16171,oppo,右手首,981.0,490.0
16171,oppo1,右手首,695.0,413.0
16171,oppo,右肘,903.0,468.5
16171,oppo2,右肘,1358.0,287.0
16171,oppo,右肩,955.0,403.0
16171,oppo2,右肩,1350.0,217.5
16171,oppo,右腰,926.0,549.0
16171,oppo1,右腰,758.5,481.0
16171,oppo2,右腰,1297.5,362.5
16171,oppo,右膝,888.0,719.5
16171,oppo2,右膝,1231.5,547.5
16171,oppo,右足首,837.5,785.5
16171,oppo2,右足首,1182.0,635.5
16171,oppo1,左手首,846.5,420.0
16171,pixel,左手首,684.5,358.5
16171,oppo1,左肘,911.5,382.0
16171,pixel,左肘,729.5,315.0
16171,oppo1,左肩,872.5,310.0
16171,pixel,左肩,686.0,257.5
16171,oppo1,左腰,846.5,474.0
16171,oppo2,左腰,1197.5,342.5
16171,pixel,左腰,724.5,400.0
16171,oppo1,左膝,744.5,657.0
16171,pixel,左膝,688.0,549.5
16171,oppo1,左足首,756.0,789.0
16171,pixel,左足首,716.0,650.5
16172,oppo,右手首,988.0,489.0
16172,oppo1,右手首,687.0,411.0
16172,oppo,右肘,910.0,467.5
16172,oppo2,右肘,1363.0,286.0
16172,oppo,右肩,962.0,402.0
16172,oppo2,右肩,1358.0,215.5
16172,oppo,右腰,932.0,548.0
16172,oppo1,右腰,750.5,480.0
16172,oppo2,右腰,1303.5,361.5
16172,oppo,右膝,894.0,719.5
16172,oppo2,右膝,1234.5,545.5
16172,oppo,右足首,841.5,783.5
16172,oppo2,右足首,1185.0,630.5
16172,oppo1,左手首,839.5,418.0
16172,pixel,左手首,680.5,358.5
16172,oppo1,左肘,905.5,382.0
16172,pixel,左肘,723.5,314.0
16172,oppo1,左肩,867.5,309.0
16172,pixel,左肩,680.0,257.5
16172,oppo1,左腰,839.5,474.0
16172,oppo2,左腰,1202.5,341.5
16172,pixel,左腰,718.5,399.0
16172,oppo1,左膝,739.5,658.0
16172,pixel,左膝,682.0,549.5
16172,oppo1,左足首,743.0,793.0
16172,pixel,左足首,705.0,652.5
16173,oppo,右手首,995.0,489.0
16173,oppo1,右手首,679.0,411.0
16173,oppo,右肘,917.0,466.5
16173,oppo2,右肘,1369.0,285.0
16173,oppo,右肩,969.0,400.0
16173,oppo2,右肩,1358.0,215.5
16173,oppo,右腰,938.0,548.0
16173,oppo1,右腰,742.5,478.0
16173,oppo2,右腰,1308.5,360.5
16173,oppo,右膝,900.0,719.5
16173,oppo2,右膝,1240.5,543.5
16173,oppo,右足首,843.5,780.5
16173,oppo2,右足首,1188.0,626.5
16173,oppo1,左手首,832.5,417.0
16173,pixel,左手首,672.5,356.5
16173,oppo1,左肘,898.5,382.0
16173,pixel,左肘,717.5,314.0
16173,oppo1,左肩,860.5,307.0
16173,pixel,左肩,674.0,257.5
16173,oppo1,左腰,831.5,474.0
16173,oppo2,左腰,1206.5,341.5
16173,pixel,左腰,712.5,398.0
16173,oppo1,左膝,733.5,660.0
16173,pixel,左膝,676.0,549.5
16173,oppo1,左足首,730.0,795.0
16173,pixel,左足首,694.0,653.5
16174,oppo,右手首,1003.0,490.0
16174,oppo1,右手首,671.0,411.0
16174,oppo,右肘,924.0,465.5
16174,oppo2,右肘,1373.0,285.0
16174,oppo,右肩,977.0,399.0
16174,oppo2,右肩,1361.0,214.5
16174,oppo,右腰,945.0,548.0
16174,oppo1,右腰,734.5,478.0
16174,oppo2,右腰,1312.5,359.5
16174,oppo,右膝,907.0,722.5
16174,oppo2,右膝,1244.5,542.5
16174,oppo,右足首,845.5,777.5
16174,oppo2,右足首,1192.0,622.5
16174,oppo1,左手首,823.5,416.0
16174,pixel,左手首,666.5,356.5
16174,oppo1,左肘,892.5,382.0
16174,pixel,左肘,712.5,314.0
16174,oppo1,左肩,854.5,307.0
16174,pixel,左肩,668.0,258.5
16174,oppo1,左腰,824.5,475.0
16174,oppo2,左腰,1212.5,343.5
16174,pixel,左腰,705.5,399.0
16174,oppo1,左膝,727.5,663.0
16174,pixel,左膝,671.0,550.5
16174,oppo1,左足首,709.0,797.0
16174,pixel,左足首,683.0,653.5
16175,oppo,右手首,1010.0,491.0
16175,oppo1,右手首,663.0,410.0
16175,oppo,右肘,931.0,465.5
16175,oppo2,右肘,1377.0,285.0
16175,oppo,右肩,984.0,399.0
16175,oppo2,右肩,1365.0,216.5
16175,oppo,右腰,952.0,548.0
16175,oppo1,右腰,727.5,477.0
16175,oppo2,右腰,1317.5,359.5
16175,oppo,右膝,914.0,722.5
16175,oppo2,右膝,1248.5,541.5
16175,oppo,右足首,849.5,775.5
16175,oppo2,右足首,1195.0,618.5
16175,oppo1,左手首,816.5,416.0
16175,pixel,左手首,660.5,356.5
16175,oppo1,左肘,885.5,383.0
16175,pixel,左肘,706.5,315.0
16175,oppo1,左肩,847.5,307.0
16175,pixel,左肩,662.0,258.5
16175,oppo1,左腰,816.5,476.0
16175,oppo2,左腰,1215.5,343.5
16175,pixel,左腰,698.5,400.0
16175,oppo1,左膝,720.5,667.0
16175,pixel,左膝,667.0,552.5
16175,oppo1,左足首,698.0,799.0
16175,pixel,左足首,674.0,654.5
16176,oppo,右手首,1016.0,492.0
16176,oppo1,右手首,656.0,412.0
16176,oppo,右肘,937.0,464.5
16176,oppo2,右肘,1381.0,285.0
16176,oppo,右肩,991.0,399.0
16176,oppo2,右肩,1368.0,214.5
16176,oppo,右腰,959.0,548.0
16176,oppo1,右腰,720.5,476.0
16176,oppo2,右腰,1321.5,359.5
16176,oppo,右膝,920.0,726.5
16176,oppo2,右膝,1252.5,542.5
16176,oppo,右足首,851.5,773.5
16176,oppo2,右足首,1199.0,614.5
16176,oppo1,左手首,808.5,416.0
16176,pixel,左手首,654.5,355.5
16176,oppo1,左肘,877.5,384.0
16176,pixel,左肘,699.5,316.0
16176,oppo1,左肩,841.5,306.0
16176,pixel,左肩,656.0,259.5
16176,oppo1,左腰,807.5,478.0
16176,oppo2,左腰,1221.5,345.5
16176,pixel,左腰,692.5,401.0
16176,oppo1,左膝,714.5,671.0
16176,pixel,左膝,663.0,554.5
16176,oppo1,左足首,688.0,801.0
16176,pixel,左足首,666.0,652.5
16177,oppo,右手首,1022.0,494.0
16177,oppo1,右手首,649.0,413.0
16177,oppo,右肘,944.0,465.5
16177,oppo2,右肘,1385.0,285.0
16177,oppo,右肩,997.0,398.0
16177,oppo2,右肩,1372.0,216.5
16177,oppo,右腰,966.0,549.0
16177,oppo2,右腰,1326.5,359.5
16177,oppo,右膝,927.0,728.5
16177,oppo2,右膝,1257.5,542.5
16177,oppo,右足首,855.5,771.5
16177,oppo2,右足首,1203.0,611.5
16177,oppo1,左手首,798.5,416.0
16177,pixel,左手首,648.5,356.5
16177,oppo1,左肘,870.5,385.0
16177,pixel,左肘,694.5,318.0
16177,oppo1,左肩,833.5,307.0
16177,pixel,左肩,650.0,261.5
16177,oppo1,左腰,800.5,479.0
16177,oppo2,左腰,1225.5,346.5
16177,pixel,左腰,686.5,403.0
16177,oppo1,左膝,706.5,674.0
16177,pixel,左膝,660.0,554.5
16177,oppo1,左足首,678.0,802.0
16177,pixel,左足首,657.0,651.5
16178,oppo,右手首,1029.0,496.0
16178,oppo1,右手首,640.0,414.0
16178,oppo,右肘,951.0,465.5
16178,oppo2,右肘,1389.0,286.0
16178,oppo,右肩,1004.0,399.0
16178,oppo2,右肩,1375.0,215.5
16178,oppo,右腰,972.0,551.0
16178,oppo2,右腰,1330.5,359.5
16178,oppo,右膝,933.0,731.5
16178,oppo2,右膝,1263.5,544.5
16178,oppo,右足首,859.5,770.5
16178,oppo2,右足首,1208.0,609.5
16178,oppo1,左手首,790.5,417.0
16178,pixel,左手首,643.5,358.5
16178,oppo1,左肘,862.5,387.0
16178,pixel,左肘,688.5,320.0
16178,oppo1,左肩,826.5,308.0
16178,pixel,左肩,644.0,262.5
16178,oppo1,左腰,792.5,480.0
16178,oppo2,左腰,1230.5,347.5
16178,pixel,左腰,679.5,404.0
16178,oppo1,左膝,698.5,678.0
16178,pixel,左膝,655.0,557.5
16178,oppo1,左足首,669.0,803.0
16178,pixel,左足首,650.0,651.5
16179,oppo,右手首,1035.0,498.0
16179,oppo1,右手首,631.0,416.0
16179,oppo,右肘,957.0,465.5
16179,oppo2,右肘,1392.0,286.0
16179,oppo,右肩,1011.0,399.0
16179,oppo2,右肩,1380.0,217.5
16179,oppo,右腰,980.0,552.0
16179,oppo2,右腰,1335.5,360.5
16179,oppo,右膝,940.0,735.5
16179,oppo2,右膝,1267.5,544.5
16179,oppo,右足首,864.5,770.5
16179,oppo2,右足首,1212.0,605.5
16179,oppo1,左手首,780.5,419.0
16179,pixel,左手首,635.5,360.5
16179,oppo1,左肘,855.5,389.0
16179,pixel,左肘,681.5,322.0
16179,oppo1,左肩,819.5,309.0
16179,pixel,左肩,638.0,264.5
16179,oppo1,左腰,783.5,481.0
16179,oppo2,左腰,1235.5,347.5
16179,pixel,左腰,674.5,406.0
16179,oppo1,左膝,691.5,680.0
16179,pixel,左膝,651.0,559.5
16179,oppo1,左足首,661.0,806.0
16179,pixel,左足首,643.0,649.5
